frame_index,time_sec,rms_db,onset_strength
15960,185.295238,-15.021613,0.718744
15961,185.306848,-15.147294,0.717528
15962,185.318458,-14.879024,1.052639
15963,185.330068,-14.633231,0.859572
15964,185.341678,-14.850867,0.730165
15965,185.353288,-15.223620,0.755299
15966,185.364898,-16.139603,1.003628
15967,185.376508,-17.532852,0.885137
15968,185.388118,-19.004387,0.839913
15969,185.399728,-20.424980,0.879415
15970,185.411338,-22.241169,0.799956
15971,185.422948,-23.549686,0.799203
15972,185.434558,-24.118084,0.639637
15973,185.446168,-24.656090,0.742953
15974,185.457778,-24.751862,0.761029
15975,185.469388,-25.211678,0.638818
15976,185.480998,-26.581139,0.799236
15977,185.492608,-28.049015,0.922458
15978,185.504218,-28.985222,0.956421
15979,185.515828,-29.848106,0.457479
15980,185.527438,-29.306694,0.767307
15981,185.539048,-29.416031,0.958568
15982,185.550658,-30.267174,0.661907
15983,185.562268,-30.832615,0.693441
15984,185.573878,-31.364578,0.892346
15985,185.585488,-31.409386,0.751266
15986,185.597098,-30.358490,0.761754
15987,185.608707,-29.748436,1.429143
15988,185.620317,-29.794548,0.864319
15989,185.631927,-29.986237,0.986664
15990,185.643537,-30.333141,0.751229
15991,185.655147,-30.410519,1.120323
15992,185.666757,-31.416859,0.958163
15993,185.678367,-32.463196,0.794113
15994,185.689977,-34.036526,0.851445
15995,185.701587,-36.183086,0.466011
15996,185.713197,-35.361500,0.320523
15997,185.724807,-34.481449,0.424365
15998,185.736417,-23.990791,0.797636
15999,185.748027,-18.255871,0.330568
16000,185.759637,-16.544327,6.832139
16001,185.771247,-15.092649,8.834540
16002,185.782857,-14.608287,3.196378
16003,185.794467,-15.218852,0.470296
16004,185.806077,-15.262485,0.666456
16005,185.817687,-15.118085,0.908679
16006,185.829297,-15.396386,0.545233
16007,185.840907,-15.418216,1.043961
16008,185.852517,-15.813502,1.124739
16009,185.864127,-17.283371,0.949571
16010,185.875737,-18.509010,3.434851
16011,185.887347,-20.355675,1.642946
16012,185.898957,-20.945965,0.300367
16013,185.910567,-19.873314,0.643828
16014,185.922177,-18.178417,1.824079
16015,185.933787,-17.042858,1.271944
16016,185.945397,-16.298611,0.826591
16017,185.957007,-15.856952,0.815307
16018,185.968617,-15.623399,0.768631
16019,185.980227,-15.329663,0.859999
16020,185.991837,-15.282210,0.951168
16021,186.003447,-15.152337,1.077795
16022,186.015057,-14.963292,0.910746
16023,186.026667,-14.761031,0.975438
16024,186.038277,-14.437934,1.030549
16025,186.049887,-14.239911,0.843856
16026,186.061497,-14.163814,0.845396
16027,186.073107,-14.579753,0.828543
16028,186.084717,-15.447078,0.803642
16029,186.096327,-16.235168,0.790999
16030,186.107937,-16.357212,0.795587
16031,186.119546,-16.187866,2.669635
16032,186.131156,-15.866345,3.471055
16033,186.142766,-15.839999,2.078413
16034,186.154376,-16.384598,0.748632
16035,186.165986,-16.783684,0.452883
16036,186.177596,-16.690384,0.500521
16037,186.189206,-16.647831,1.001899
16038,186.200816,-16.758274,0.864243
16039,186.212426,-16.538795,0.716213
16040,186.224036,-16.414162,1.602916
16041,186.235646,-16.586956,3.802328
16042,186.247256,-16.843861,2.047983
16043,186.258866,-17.087246,0.734164
16044,186.270476,-15.957477,0.546798
16045,186.282086,-15.034894,1.125783
16046,186.293696,-13.640286,2.250512
16047,186.305306,-12.914865,1.848293
16048,186.316916,-12.604217,1.425952
16049,186.328526,-12.400008,1.095230
16050,186.340136,-12.327250,0.815620
16051,186.351746,-12.256364,0.705319
16052,186.363356,-12.199599,0.760788
16053,186.374966,-12.131011,0.822729
16054,186.386576,-12.318355,0.492925
16055,186.398186,-12.203200,0.728703
16056,186.409796,-12.717257,1.131540
16057,186.421406,-13.638354,0.724783
16058,186.433016,-14.688336,0.785493
16059,186.444626,-16.299343,0.489425
16060,186.456236,-16.800541,0.594332
16061,186.467846,-14.980319,0.316823
16062,186.479456,-13.717328,0.627395
16063,186.491066,-12.792766,2.795450
16064,186.502676,-12.439080,2.246764
16065,186.514286,-12.361876,1.286782
16066,186.525896,-12.334922,0.804637
16067,186.537506,-12.481935,0.865167
16068,186.549116,-12.600106,0.662848
16069,186.560726,-12.862285,0.455291
16070,186.572336,-13.217532,0.754282
16071,186.583946,-13.758983,0.707689
16072,186.595556,-14.058799,0.852095
16073,186.607166,-14.667754,0.964497
16074,186.618776,-15.604001,0.791211
16075,186.630385,-16.132900,0.567877
16076,186.641995,-16.685406,0.609356
16077,186.653605,-17.065983,0.821056
16078,186.665215,-17.093029,0.797015
16079,186.676825,-17.168114,0.949865
16080,186.688435,-17.417809,0.613543
16081,186.700045,-17.884514,0.767727
16082,186.711655,-18.606335,1.121492
16083,186.723265,-19.461670,0.691581
16084,186.734875,-20.258152,0.952854
16085,186.746485,-21.492935,0.522930
16086,186.758095,-22.766388,0.694967
16087,186.769705,-23.210815,0.708905
16088,186.781315,-24.890030,0.974656
16089,186.792925,-26.562309,0.609635
16090,186.804535,-26.611374,0.577162
16091,186.816145,-26.947701,0.869406
16092,186.827755,-26.948936,0.774849
16093,186.839365,-27.004642,0.965901
16094,186.850975,-26.782063,1.374372
16095,186.862585,-26.135323,1.121007
16096,186.874195,-24.733532,0.966175
16097,186.885805,-23.369141,1.584420
16098,186.897415,-22.500195,1.805473
16099,186.909025,-22.054039,1.681423
16100,186.920635,-21.590973,1.205065
16101,186.932245,-21.665276,1.394808
16102,186.943855,-20.772263,0.830300
16103,186.955465,-20.555420,1.070670
16104,186.967075,-20.507729,1.156299
16105,186.978685,-20.447212,1.274370
16106,186.990295,-21.058662,0.754650
16107,187.001905,-19.142811,0.744456
16108,187.013515,-17.021770,0.728745
16109,187.025125,-15.635510,1.104633
16110,187.036735,-14.600577,1.087648
16111,187.048345,-14.215508,0.942008
16112,187.059955,-14.363992,0.867312
16113,187.071565,-14.325274,0.732120
16114,187.083175,-14.590392,0.764114
16115,187.094785,-14.616839,0.808706
16116,187.106395,-14.652545,0.463249
16117,187.118005,-14.841857,0.759354
16118,187.129615,-14.822089,0.890773
16119,187.141224,-14.785289,0.663500
16120,187.152834,-14.620650,0.833842
16121,187.164444,-14.321610,0.793039
16122,187.176054,-13.996259,0.407407
16123,187.187664,-14.044789,0.372088
16124,187.199274,-14.040029,3.009479
16125,187.210884,-14.242162,2.737477
16126,187.222494,-14.480859,1.332056
16127,187.234104,-14.402736,0.840656
16128,187.245714,-14.482965,0.827960
16129,187.257324,-14.380935,0.738165
16130,187.268934,-14.405044,0.947220
16131,187.280544,-14.758754,0.842104
16132,187.292154,-14.993390,0.723771
16133,187.303764,-15.584161,0.678678
16134,187.315374,-16.117321,0.646530
16135,187.326984,-16.481220,0.674587
16136,187.338594,-16.508617,0.625066
16137,187.350204,-16.148350,0.400030
16138,187.361814,-15.901040,0.634801
16139,187.373424,-15.638812,0.765250
16140,187.385034,-15.210969,0.803657
16141,187.396644,-15.352361,1.252163
16142,187.408254,-14.834661,2.192870
16143,187.419864,-14.635341,1.605528
16144,187.431474,-14.893302,0.879406
16145,187.443084,-14.540185,1.147054
16146,187.454694,-15.027482,0.780641
16147,187.466304,-14.924943,0.651400
16148,187.477914,-15.207015,0.847671
16149,187.489524,-15.551555,0.716117
16150,187.501134,-15.738784,0.693694
16151,187.512744,-16.449181,0.660746
16152,187.524354,-16.905022,0.782220
16153,187.535964,-17.874825,0.676965
16154,187.547574,-18.633152,0.982144
16155,187.559184,-19.615772,0.781663
16156,187.570794,-20.054527,0.643955
16157,187.582404,-20.771072,0.965397
16158,187.594014,-21.635914,0.538699
16159,187.605624,-22.805573,0.543563
16160,187.617234,-25.532024,0.696787
16161,187.628844,-27.414879,0.936460
16162,187.640454,-29.789433,0.608608
16163,187.652063,-31.600376,0.321215
16164,187.663673,-30.955395,0.733336
16165,187.675283,-30.482983,1.181675
16166,187.686893,-30.929108,0.536464
16167,187.698503,-30.619110,0.520439
16168,187.710113,-30.956604,1.014911
16169,187.721723,-31.685303,0.593755
16170,187.733333,-31.682442,0.682871
16171,187.744943,-32.538658,0.840869
16172,187.756553,-32.830585,0.663758
16173,187.768163,-33.189854,0.778476
16174,187.779773,-33.582771,0.787121
16175,187.791383,-33.306164,0.833127
16176,187.802993,-33.148842,0.714594
16177,187.814603,-34.494522,0.731465
16178,187.826213,-33.764862,0.735305
16179,187.837823,-34.204056,0.879176
16180,187.849433,-35.226715,0.507929
16181,187.861043,-34.541443,0.932177
16182,187.872653,-35.622372,0.785509
16183,187.884263,-35.339779,0.848830
16184,187.895873,-35.478813,0.678496
16185,187.907483,-36.096970,0.864734
16186,187.919093,-35.384373,0.717048
16187,187.930703,-35.533081,0.831125
16188,187.942313,-35.384155,0.987615
16189,187.953923,-35.515919,1.053279
16190,187.965533,-36.520874,0.903680
16191,187.977143,-36.650414,0.677165
16192,187.988753,-36.560623,0.581291
16193,188.000363,-36.691231,0.814333
16194,188.011973,-35.665253,1.410984
16195,188.023583,-34.819183,0.933861
16196,188.035193,-34.097248,1.148890
16197,188.046803,-32.293163,1.783222
16198,188.058413,-31.395065,1.814239
16199,188.070023,-29.494556,1.850856
16200,188.081633,-28.152416,2.432510
16201,188.093243,-24.003632,1.643344
16202,188.104853,-19.628933,1.840124
16203,188.116463,-17.377602,1.471129
16204,188.128073,-15.715873,2.222348
16205,188.139683,-14.312720,1.790873
16206,188.151293,-13.693954,1.011038
16207,188.162902,-13.104457,0.878001
16208,188.174512,-12.521071,0.772606
16209,188.186122,-12.418521,1.129778
16210,188.197732,-12.393622,0.598155
16211,188.209342,-12.532420,0.554084
16212,188.220952,-12.871596,0.736293
16213,188.232562,-13.140292,0.782284
16214,188.244172,-13.562083,0.925930
16215,188.255782,-13.270375,1.055898
16216,188.267392,-12.920655,0.706623
16217,188.279002,-12.739686,1.066424
16218,188.290612,-12.233790,0.934294
16219,188.302222,-12.317819,0.416669
16220,188.313832,-12.753598,2.512711
16221,188.325442,-12.958491,3.666269
16222,188.337052,-13.426440,2.028466
16223,188.348662,-14.000381,0.952579
16224,188.360272,-14.197898,0.735260
16225,188.371882,-14.542125,0.835553
16226,188.383492,-14.671506,0.716044
16227,188.395102,-14.884149,0.600632
16228,188.406712,-14.951983,0.893796
16229,188.418322,-15.008971,1.178702
16230,188.429932,-15.043338,0.882084
16231,188.441542,-15.040856,1.168504
16232,188.453152,-15.445357,1.012414
16233,188.464762,-16.083527,0.882672
16234,188.476372,-17.042336,1.328147
16235,188.487982,-17.243576,2.234759
16236,188.499592,-16.415386,2.704614
16237,188.511202,-15.302484,4.037997
16238,188.522812,-14.615722,1.474635
16239,188.534422,-14.315108,0.767254
16240,188.546032,-14.272567,0.992702
16241,188.557642,-14.589803,0.904851
16242,188.569252,-14.891761,0.655484
16243,188.580862,-15.699668,0.649245
16244,188.592472,-17.123737,0.567901
16245,188.604082,-18.761532,0.418472
16246,188.615692,-21.051613,0.533540
16247,188.627302,-22.311745,0.125033
16248,188.638912,-21.562592,0.742440
16249,188.650522,-20.089729,0.255814
16250,188.662132,-20.074986,1.606700
16251,188.673741,-19.907429,6.072705
16252,188.685351,-20.786243,2.755704
16253,188.696961,-23.336472,1.368711
16254,188.708571,-22.466892,1.080902
16255,188.720181,-20.951942,0.974111
16256,188.731791,-19.676800,0.841075
16257,188.743401,-17.889297,1.505166
16258,188.755011,-17.367916,1.335420
16259,188.766621,-17.500740,1.175880
16260,188.778231,-18.410416,0.975484
16261,188.789841,-20.663300,0.672808
16262,188.801451,-23.393726,0.831991
16263,188.813061,-27.975796,0.890561
16264,188.824671,-28.813824,0.267612
16265,188.836281,-21.381191,0.107097
16266,188.847891,-18.732662,1.112039
16267,188.859501,-18.145172,9.914658
16268,188.871111,-18.057274,10.296193
16269,188.882721,-19.916359,2.286142
16270,188.894331,-21.055275,0.453240
16271,188.905941,-19.494892,0.174836
16272,188.917551,-17.730225,1.338659
16273,188.929161,-16.640499,1.634640
16274,188.940771,-16.242085,0.990014
16275,188.952381,-16.135201,0.812291
16276,188.963991,-16.318020,0.691251
16277,188.975601,-16.415821,0.489195
16278,188.987211,-17.211906,0.849830
16279,188.998821,-18.615482,0.530187
16280,189.010431,-20.639503,0.546898
16281,189.022041,-24.447620,0.637771
16282,189.033651,-27.104816,0.745517
16283,189.045261,-20.912884,0.957816
16284,189.056871,-18.120800,1.819947
16285,189.068481,-16.112679,3.793158
16286,189.080091,-15.072387,3.990690
16287,189.091701,-15.149108,2.106585
16288,189.103311,-15.162313,1.321057
16289,189.114921,-15.936429,0.964533
16290,189.126531,-16.903648,0.678607
16291,189.138141,-17.193459,0.576920
16292,189.149751,-17.066090,0.719399
16293,189.161361,-16.836433,2.484689
16294,189.172971,-16.204185,3.663329
16295,189.184580,-16.181583,1.664380
16296,189.196190,-16.691399,0.412009
16297,189.207800,-16.744450,0.752342
16298,189.219410,-16.923656,0.556351
16299,189.231020,-17.016071,0.634457
16300,189.242630,-17.458073,0.832677
16301,189.254240,-18.037262,1.114495
16302,189.265850,-19.364796,1.231522
16303,189.277460,-20.799351,1.783635
16304,189.289070,-19.152637,2.226538
16305,189.300680,-17.795074,1.360370
16306,189.312290,-16.239025,1.781473
16307,189.323900,-15.293843,2.982830
16308,189.335510,-15.325328,0.947989
16309,189.347120,-15.306359,0.659371
16310,189.358730,-15.480823,0.882904
16311,189.370340,-15.397212,0.781616
16312,189.381950,-15.207578,0.817636
16313,189.393560,-15.167697,1.127806
16314,189.405170,-14.747203,1.217115
16315,189.416780,-14.657432,1.416141
16316,189.428390,-14.416678,1.364417
16317,189.440000,-14.137746,0.989462
16318,189.451610,-14.039359,1.020772
16319,189.463220,-13.823024,0.851264
16320,189.474830,-13.889483,0.674436
16321,189.486440,-13.894853,0.909079
16322,189.498050,-13.902474,0.526977
16323,189.509660,-13.911860,0.543531
16324,189.521270,-13.744351,0.574178
16325,189.532880,-13.675616,0.809118
16326,189.544490,-14.040553,0.746239
16327,189.556100,-14.060813,0.738389
16328,189.567710,-14.066445,0.466451
16329,189.579320,-13.950280,1.157619
16330,189.590930,-13.549949,0.591719
16331,189.602540,-12.987678,0.945647
16332,189.614150,-12.851388,2.209261
16333,189.625760,-12.887748,2.564262
16334,189.637370,-12.742053,4.321033
16335,189.648980,-13.137259,1.635509
16336,189.660590,-13.469037,0.882380
16337,189.672200,-13.472430,0.930916
16338,189.683810,-13.800155,0.701536
16339,189.695420,-14.258647,0.649603
16340,189.707029,-14.729356,0.661041
16341,189.718639,-15.899375,0.555889
16342,189.730249,-17.321236,0.472808
16343,189.741859,-19.019604,0.327478
16344,189.753469,-20.637531,0.550910
16345,189.765079,-21.748871,0.285798
16346,189.776689,-22.412987,0.145242
16347,189.788299,-22.899612,0.264590
16348,189.799909,-22.891941,0.484320
16349,189.811519,-22.062767,0.494552
16350,189.823129,-21.616959,0.693519
16351,189.834739,-21.412903,8.631630
16352,189.846349,-20.788059,4.581306
16353,189.857959,-19.184196,1.008744
16354,189.869569,-16.893997,2.660296
16355,189.881179,-15.458804,2.895844
16356,189.892789,-14.011035,2.359867
16357,189.904399,-13.605628,1.600851
16358,189.916009,-13.694144,0.792762
16359,189.927619,-13.864528,0.657978
16360,189.939229,-15.117892,0.669571
16361,189.950839,-16.468468,0.630143
16362,189.962449,-17.841160,0.543209
16363,189.974059,-18.327522,0.671261
16364,189.985669,-17.125546,0.498165
16365,189.997279,-15.724122,0.722755
16366,190.008889,-14.728656,0.815140
16367,190.020499,-14.539166,1.008846
16368,190.032109,-14.450419,1.091456
16369,190.043719,-14.800174,1.016234
16370,190.055329,-15.166589,0.812369
16371,190.066939,-15.943103,0.839441
16372,190.078549,-17.709003,0.769385
16373,190.090159,-19.690025,0.497421
16374,190.101769,-24.532822,0.338143
16375,190.113379,-29.609638,0.395700
16376,190.124989,-30.263000,0.596058
16377,190.136599,-28.529175,0.450523
16378,190.148209,-23.446163,0.556559
16379,190.159819,-22.435818,0.456428
16380,190.171429,-22.350746,8.043955
16381,190.183039,-22.174416,6.372887
16382,190.194649,-22.402477,1.527208
16383,190.206259,-20.734211,0.233748
16384,190.217868,-19.308796,1.294399
16385,190.229478,-18.467243,2.393552
16386,190.241088,-18.191650,1.451796
16387,190.252698,-18.674286,1.020745
16388,190.264308,-19.238747,1.011652
16389,190.275918,-20.451702,0.698734
16390,190.287528,-22.776951,0.678023
16391,190.299138,-25.315987,0.681213
16392,190.310748,-29.381374,0.477530
16393,190.322358,-28.067482,0.120623
16394,190.333968,-24.842648,0.129604
16395,190.345578,-23.210266,0.713099
16396,190.357188,-21.409157,9.675494
16397,190.368798,-20.624134,5.225359
16398,190.380408,-20.831402,1.591300
16399,190.392018,-18.604343,0.895139
16400,190.403628,-16.637104,0.900992
16401,190.415238,-15.293473,1.113727
16402,190.426848,-14.316598,1.794965
16403,190.438458,-14.103587,1.193562
16404,190.450068,-14.305697,0.485134
16405,190.461678,-14.564376,0.589167
16406,190.473288,-14.679156,0.715721
16407,190.484898,-14.816417,0.783888
16408,190.496508,-14.918305,0.943238
16409,190.508118,-15.004167,0.603651
16410,190.519728,-15.204761,0.687632
16411,190.531338,-15.594338,1.157972
16412,190.542948,-16.672497,0.905580
16413,190.554558,-18.439739,0.821881
16414,190.566168,-21.088127,1.054067
16415,190.577778,-26.021770,1.913292
16416,190.589388,-31.722153,0.518341
16417,190.600998,-32.641708,0.034010
16418,190.612608,-32.335800,0.363426
16419,190.624218,-32.569637,0.542510
16420,190.635828,-26.511013,0.811675
16421,190.647438,-20.996811,0.777782
16422,190.659048,-16.616806,4.971658
16423,190.670658,-15.185966,8.622656
16424,190.682268,-14.541923,4.121736
16425,190.693878,-14.390361,1.530332
16426,190.705488,-15.217914,0.629624
16427,190.717098,-15.183715,0.538962
16428,190.728707,-14.975358,1.598244
16429,190.740317,-14.867496,3.012155
16430,190.751927,-15.025979,1.412695
16431,190.763537,-16.060307,0.806536
16432,190.775147,-17.272968,0.867766
16433,190.786757,-18.909660,0.671137
16434,190.798367,-17.767513,0.476832
16435,190.809977,-15.792468,0.725566
16436,190.821587,-14.624579,1.939566
16437,190.833197,-13.747546,1.856736
16438,190.844807,-13.936395,0.956529
16439,190.856417,-14.366847,0.549378
16440,190.868027,-14.832835,0.796006
16441,190.879637,-15.100234,0.468714
16442,190.891247,-15.399871,0.624624
16443,190.902857,-15.370931,0.724184
16444,190.914467,-15.189931,0.945659
16445,190.926077,-15.196475,0.943546
16446,190.937687,-15.084098,1.084849
16447,190.949297,-15.167605,1.067104
16448,190.960907,-15.265037,0.603101
16449,190.972517,-15.198670,0.744424
16450,190.984127,-15.069379,0.645969
16451,190.995737,-14.929549,0.940779
16452,191.007347,-14.710090,0.786894
16453,191.018957,-14.682872,0.730653
16454,191.030567,-14.602935,0.739871
16455,191.042177,-14.711467,0.557115
16456,191.053787,-15.560775,0.658736
16457,191.065397,-17.017040,0.976399
16458,191.077007,-19.451904,0.900077
16459,191.088617,-23.896305,0.864516
16460,191.100227,-27.071655,0.168207
16461,191.111837,-26.249866,0.532474
16462,191.123447,-24.313354,3.421938
16463,191.135057,-21.949005,2.981441
16464,191.146667,-15.792579,1.635041
16465,191.158277,-13.383691,1.788823
16466,191.169887,-12.208625,1.972769
16467,191.181497,-11.466762,1.597509
16468,191.193107,-11.971322,0.554625
16469,191.204717,-12.499785,0.461261
16470,191.216327,-12.734080,0.433062
16471,191.227937,-13.047048,0.562348
16472,191.239546,-13.116433,0.661848
16473,191.251156,-13.237155,0.963445
16474,191.262766,-13.427526,0.618638
16475,191.274376,-13.272048,0.628720
16476,191.285986,-13.340854,0.660354
16477,191.297596,-13.332438,0.700926
16478,191.309206,-13.190671,0.685659
16479,191.320816,-13.172362,0.683902
16480,191.332426,-13.076171,0.792795
16481,191.344036,-13.044326,0.757872
16482,191.355646,-13.082246,0.489953
16483,191.367256,-13.010423,0.559790
16484,191.378866,-12.990542,1.008313
16485,191.390476,-12.979976,1.001704
16486,191.402086,-12.924661,0.506244
16487,191.413696,-12.846547,0.769033
16488,191.425306,-12.838141,0.807839
16489,191.436916,-12.875243,0.608819
16490,191.448526,-13.031251,0.948420
16491,191.460136,-13.544745,0.809171
16492,191.471746,-14.131274,0.763677
16493,191.483356,-15.551072,1.034757
16494,191.494966,-17.256935,0.859990
16495,191.506576,-17.964790,1.161739
16496,191.518186,-17.567253,0.992504
16497,191.529796,-15.868302,1.306088
16498,191.541406,-14.931237,1.954810
16499,191.553016,-14.526149,1.103314
16500,191.564626,-14.645364,0.629010
16501,191.576236,-14.916457,0.941929
16502,191.587846,-14.928872,1.011291
16503,191.599456,-15.277976,1.014717
16504,191.611066,-15.326127,0.718345
16505,191.622676,-15.556663,0.921423
16506,191.634286,-15.607150,0.856051
16507,191.645896,-15.535468,0.797993
16508,191.657506,-15.679667,0.872701
16509,191.669116,-15.607869,0.766434
16510,191.680726,-15.885121,0.960466
16511,191.692336,-15.886762,0.834609
16512,191.703946,-15.886149,0.648750
16513,191.715556,-15.692203,0.705443
16514,191.727166,-15.635516,0.996877
16515,191.738776,-15.662946,0.713229
16516,191.750385,-15.497642,0.779107
16517,191.761995,-15.858747,0.826892
16518,191.773605,-15.928773,1.014675
16519,191.785215,-16.378345,0.986167
16520,191.796825,-17.168671,0.771063
16521,191.808435,-17.237511,0.559053
16522,191.820045,-17.472176,0.421405
16523,191.831655,-17.955685,0.187275
16524,191.843265,-18.539238,0.405427
16525,191.854875,-19.669632,1.095889
16526,191.866485,-19.892376,2.733998
16527,191.878095,-18.805367,2.080112
16528,191.889705,-17.468052,3.188332
16529,191.901315,-16.126556,2.244779
16530,191.912925,-15.284554,0.990098
16531,191.924535,-14.795800,1.053161
16532,191.936145,-14.643020,0.810523
16533,191.947755,-14.819915,0.856555
16534,191.959365,-15.210742,0.640425
16535,191.970975,-15.612716,0.668398
16536,191.982585,-15.970824,1.069566
16537,191.994195,-16.200348,0.936927
16538,192.005805,-16.315346,0.908902
16539,192.017415,-16.339466,1.006747
16540,192.029025,-16.142616,0.825129
16541,192.040635,-15.964753,1.000307
16542,192.052245,-15.997191,1.195122
16543,192.063855,-16.007408,0.593808
16544,192.075465,-16.142956,0.724313
16545,192.087075,-16.758205,1.249767
16546,192.098685,-17.080494,0.652590
16547,192.110295,-17.562714,0.974949
16548,192.121905,-18.296059,0.956801
16549,192.133515,-18.331848,0.627479
16550,192.145125,-19.091682,0.537948
16551,192.156735,-20.372208,1.122226
16552,192.168345,-21.704338,1.165309
16553,192.179955,-23.930286,1.031227
16554,192.191565,-26.365971,1.212600
16555,192.203175,-27.816574,1.290429
16556,192.214785,-29.053905,0.945887
16557,192.226395,-28.761589,0.674079
16558,192.238005,-24.077259,0.126462
16559,192.249615,-19.953506,0.395464
16560,192.261224,-17.722164,7.088242
16561,192.272834,-16.186844,6.238348
16562,192.284444,-15.341777,3.891571
16563,192.296054,-15.023793,1.584273
16564,192.307664,-14.814105,1.237320
16565,192.319274,-14.838714,1.117321
16566,192.330884,-15.038224,0.969405
16567,192.342494,-15.251513,0.710706
16568,192.354104,-15.602578,0.741627
16569,192.365714,-15.920115,0.819820
16570,192.377324,-16.100372,0.876263
16571,192.388934,-16.531071,0.631720
16572,192.400544,-16.703487,1.009934
16573,192.412154,-16.957851,0.948542
16574,192.423764,-17.405041,0.607625
16575,192.435374,-17.927277,0.612721
16576,192.446984,-18.908218,0.858176
16577,192.458594,-20.244984,0.663644
16578,192.470204,-21.913776,0.625327
16579,192.481814,-23.967518,0.719134
16580,192.493424,-26.647865,0.439649
16581,192.505034,-28.655411,0.320804
16582,192.516644,-23.721512,0.507154
16583,192.528254,-20.205368,0.155741
16584,192.539864,-18.282784,2.192232
16585,192.551474,-16.701950,4.052162
16586,192.563084,-16.094009,2.012063
16587,192.574694,-15.288924,1.038237
16588,192.586304,-15.242688,0.757770
16589,192.597914,-15.195054,0.974515
16590,192.609524,-15.396382,1.719061
16591,192.621134,-16.459187,1.037436
16592,192.632744,-17.037327,0.919762
16593,192.644354,-18.577728,0.611962
16594,192.655964,-18.393799,0.976567
16595,192.667574,-16.512531,1.537886
16596,192.679184,-14.946517,1.748333
16597,192.690794,-13.462951,2.391632
16598,192.702404,-12.679442,1.116968
16599,192.714014,-12.603488,0.936298
16600,192.725624,-12.855359,0.874161
16601,192.737234,-14.087768,0.833881
16602,192.748844,-16.138477,0.796128
16603,192.760454,-19.435051,1.033679
16604,192.772063,-26.169971,0.673866
16605,192.783673,-26.383457,0.533701
16606,192.795283,-20.479256,1.523223
16607,192.806893,-14.995376,3.610426
16608,192.818503,-12.837855,3.716713
16609,192.830113,-11.554614,3.856335
16610,192.841723,-11.026999,1.830980
16611,192.853333,-11.446588,0.487210
16612,192.864943,-11.846026,0.620270
16613,192.876553,-12.133342,0.908229
16614,192.888163,-12.214839,0.629007
16615,192.899773,-12.589375,0.590369
16616,192.911383,-13.808021,1.050333
16617,192.922993,-15.748387,0.895863
16618,192.934603,-19.190578,0.529837
16619,192.946213,-28.331959,0.639917
16620,192.957823,-23.367077,0.185939
16621,192.969433,-16.395290,0.088123
16622,192.981043,-15.706498,4.444805
16623,192.992653,-15.407304,14.078593
16624,193.004263,-14.088130,4.024268
16625,193.015873,-14.095803,0.485475
16626,193.027483,-12.987954,0.771249
16627,193.039093,-12.198895,2.081079
16628,193.050703,-12.448522,0.746388
16629,193.062313,-13.027137,0.436872
16630,193.073923,-13.508265,0.706727
16631,193.085533,-13.613486,0.789530
16632,193.097143,-13.554088,1.017531
16633,193.108753,-13.542077,0.667297
16634,193.120363,-13.450965,0.722043
16635,193.131973,-13.610782,0.885592
16636,193.143583,-13.713132,0.913798
16637,193.155193,-13.610980,1.196270
16638,193.166803,-13.486976,0.845411
16639,193.178413,-13.103831,0.904582
16640,193.190023,-12.868178,0.916171
16641,193.201633,-12.877797,0.660507
16642,193.213243,-12.754838,0.791641
16643,193.224853,-12.850991,0.693821
16644,193.236463,-12.997838,1.069132
16645,193.248073,-12.927157,0.979675
16646,193.259683,-13.070411,0.748492
16647,193.271293,-13.142257,0.566546
16648,193.282902,-13.078055,0.681268
16649,193.294512,-13.154445,0.847762
16650,193.306122,-13.109891,0.786408
16651,193.317732,-12.873370,0.652885
16652,193.329342,-12.623260,0.694782
16653,193.340952,-12.303741,1.010902
16654,193.352562,-12.016208,0.918622
16655,193.364172,-11.728354,1.214576
16656,193.375782,-11.483514,1.418719
16657,193.387392,-11.190745,1.082151
16658,193.399002,-10.947078,0.854515
16659,193.410612,-10.682668,1.040195
16660,193.422222,-10.470767,0.469849
16661,193.433832,-10.348792,0.809731
16662,193.445442,-10.402152,0.841246
16663,193.457052,-10.702153,0.485473
16664,193.468662,-11.135226,0.687823
16665,193.480272,-12.323432,0.604504
16666,193.491882,-14.056424,0.684039
16667,193.503492,-16.435749,0.767909
16668,193.515102,-21.059673,0.660677
16669,193.526712,-19.872158,0.347339
16670,193.538322,-17.558018,0.077573
16671,193.549932,-16.232090,0.178484
16672,193.561542,-15.163896,10.989028
16673,193.573152,-15.159457,4.974895
16674,193.584762,-13.555568,2.176498
16675,193.596372,-12.946927,0.746845
16676,193.607982,-12.559299,0.831639
16677,193.619592,-12.509959,0.778582
16678,193.631202,-13.558990,0.497183
16679,193.642812,-14.031596,0.587976
16680,193.654422,-14.354459,0.450319
16681,193.666032,-14.347686,0.920854
16682,193.677642,-14.782043,0.979612
16683,193.689252,-15.099887,0.489550
16684,193.700862,-15.455173,0.771081
16685,193.712472,-14.392390,0.538654
16686,193.724082,-13.954026,0.315169
16687,193.735692,-14.340884,1.087006
16688,193.747302,-14.763328,1.677385
16689,193.758912,-16.157337,1.275443
16690,193.770522,-16.779343,1.528843
16691,193.782132,-16.020596,1.986083
16692,193.793741,-14.953704,1.523471
16693,193.805351,-15.083291,0.948180
16694,193.816961,-14.704352,0.668638
